Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP,Population,Happiness Index
Americas,Belize,2007,Female,1.9,1.42,2.5,65.4227397260274,5717.929620120267,297173.0,6.451
Americas,Costa Rica,2007,Female,1.85,1.46,2.31,71.95232876712329,6055.064624189894,4440019.0,7.432
South-East Asia,Nepal,2007,Both sexes,9.97,5.51,14.89,-17.206849315068492,444.52798945634174,26713655.0,4.748
Africa,Burundi,2007,Female,9.95,5.84,15.88,-8.802499999999998,170.7067600772484,7944609.0,3.4655454545454543
Africa,Madagascar,2007,Both sexes,10.38,6.4,16.14,64.19808219178081,427.8363292353168,19924958.0,4.31
Americas,Guatemala,2007,Both sexes,10.36,8.02,13.17,66.50876712328767,2451.097584523333,13477017.0,6.33
Europe,Albania,2007,Male,10.55,5.77,14.13,60.89013698630137,3587.7086198791026,2970017.0,4.634
Western Pacific,Japan,2007,Female,10.49,9.91,10.91,56.92146118721461,35777.49906074884,128001000.0,6.238
Europe,Norway,2007,Both sexes,10.55,9.83,11.26,41.73972602739726,85495.05617698074,4709153.0,7.524
Eastern Mediterranean,Pakistan,2007,Both sexes,10.73,5.19,19.24,75.72876712328767,846.138799115456,181924521.0,5.671
Americas,Haiti,2007,Female,10.71,5.99,17.48,-58.07076502732241,1003.3131897415,9420826.0,3.8
Europe,Ireland,2007,Both sexes,10.76,9.31,12.32,49.6386301369863,61865.32132898779,4398942.0,7.356
Western Pacific,China,2007,Both sexes,11.1,8.81,13.06,61.01342465753424,2686.559052113986,1317885000.0,4.863
Americas,Belize,2007,Male,11.5,8.84,14.72,65.4227397260274,5717.929620120267,297173.0,6.451
Western Pacific,New Zealand,2007,Both sexes,11.72,10.39,13.15,59.293424657534246,32498.315626884196,4223800.0,7.604
Africa,Sierra Leone,2007,Both sexes,11.67,6.39,19.28,41.462739726027394,363.434519087732,5939163.0,3.585
Africa,Guinea,2007,Both sexes,11.66,6.5,19.04,48.033150684931506,657.9934618808468,9547082.0,4.266363636363637
Western Pacific,Singapore,2007,Male,11.77,10.05,13.62,81.16438356164383,38801.58871350094,4588599.0,6.834
Eastern Mediterranean,Bahrain,2007,Male,11.79,6.74,15.71,80.48849315068493,20883.55998038565,1040532.0,6.05675
Europe,Sweden,2007,Both sexes,11.9,10.63,13.23,45.89616438356164,53605.43311337895,9148092.0,7.241
Africa,Central African Republic,2007,Female,11.93,6.37,20.14,73.26438356164384,401.0743822841523,4375569.0,4.16
Americas,Suriname,2007,Female,11.94,8.61,16.07,62.4311475409836,5562.011133817937,527946.0,6.269
South-East Asia,Thailand,2007,Male,12.14,8.32,16.66,83.7345205479452,3934.6918227653873,66826754.0,5.784
Europe,Austria,2007,Both sexes,12.16,10.67,13.73,52.592602739726026,46857.68803135204,8295487.0,7.152
Africa,Senegal,2007,Both sexes,12.53,7.92,18.87,75.78876712328767,1208.5689848200311,11563869.0,4.68
Americas,Haiti,2007,Both sexes,12.58,6.55,20.42,-58.07076502732241,1003.3131897415,9420826.0,3.8
Africa,South Africa,2007,Female,12.62,7.38,18.74,61.67589041095891,6662.062785302075,49996094.0,5.204
Western Pacific,China,2007,Male,12.74,9.06,15.5,61.01342465753424,2686.559052113986,1317885000.0,4.863
Eastern Mediterranean,Morocco,2007,Male,12.98,5.55,23.19,62.07534246575342,2530.717575674434,31232633.0,5.056333333333334
Europe,Portugal,2007,Male,13.25,11.37,15.29,61.1172602739726,22732.22434364926,10542964.0,5.561
Europe,Denmark,2007,Male,13.18,11.45,15.04,48.18876712328768,58291.89429884338,5461438.0,7.834
Europe,Poland,2007,Both sexes,13.27,12.63,13.9,49.12,11137.068654363,38120560.0,5.886
South-East Asia,India,2007,Female,13.44,11.51,15.42,78.54630136986302,995.8246996839994,1189691809.0,5.027
Europe,Iceland,2007,Both sexes,13.49,10.68,16.77,41.79178082191781,69431.769445068,311566.0,7.418571428571428
Europe,Bulgaria,2007,Male,13.58,11.66,15.74,53.12602739726027,5756.064783492856,7545338.0,3.844
Americas,Argentina,2007,Male,13.75,11.94,22.27,60.88219178082192,7266.384194457267,39876111.0,6.073
Africa,Nigeria,2007,Male,13.68,8.13,22.77,56.87986301369863,1858.643064924322,148294028.0,4.89
Europe,France,2007,Both sexes,13.78,12.26,15.37,54.70616438356164,41912.16319363592,64021737.0,6.796
Europe,Switzerland,2007,Both sexes,13.99,12.24,15.8,50.805662100456615,65070.39652256828,7551117.0,7.49
Europe,Germany,2007,Male,14.07,12.51,21.74,22.709078947368425,42139.59272453975,82266372.0,6.417
Africa,Benin,2007,Both sexes,14.34,8.64,22.42,80.23972602739725,943.3954468667496,8647761.0,3.498
Americas,Canada,2007,Male,14.72,13.22,16.31,42.383917808219174,44696.06119162921,32888886.0,7.482
Western Pacific,Australia,2007,Male,14.89,13.34,16.5,62.81994520547945,47385.41132631014,20827622.0,7.285
Americas,Haiti,2007,Male,14.89,7.29,24.03,-58.07076502732241,1003.3131897415,9420826.0,3.8
Europe,Belgium,2007,Both sexes,15.08,13.44,16.85,51.730958904109585,44144.31108993676,10625700.0,7.219
Europe,Norway,2007,Male,15.06,14.1,16.0,41.73972602739726,85495.05617698074,4709153.0,7.524
Africa,Madagascar,2007,Male,15.07,9.39,23.3,64.19808219178081,427.8363292353168,19924958.0,4.31
Eastern Mediterranean,Pakistan,2007,Male,15.63,6.61,29.56,75.72876712328767,846.138799115456,181924521.0,5.671
Americas,Uruguay,2007,Both sexes,15.79,13.46,30.64,60.381095890410954,7033.049382016599,3328651.0,5.694
Africa,Gabon,2007,Both sexes,16.0,9.59,24.91,79.26082191780822,8026.303969721984,1549774.0,4.534454545454546
Africa,Sierra Leone,2007,Male,16.11,8.53,26.97,41.462739726027394,363.434519087732,5939163.0,3.585
Americas,Cuba,2007,Male,16.22,14.23,18.3,75.60356164383562,5200.0343925365005,11269887.0,5.418
Europe,Romania,2007,Male,16.16,14.31,29.65,54.3027397260274,8416.255600982122,20882982.0,5.394
Africa,Burundi,2007,Both sexes,16.48,9.88,25.96,-8.802499999999998,170.7067600772484,7944609.0,3.4655454545454543
South-East Asia,India,2007,Both sexes,16.69,13.01,19.3,78.54630136986302,995.8246996839994,1189691809.0,5.027
Europe,Sweden,2007,Male,16.76,15.06,18.54,45.89616438356164,53605.43311337895,9148092.0,7.241
Europe,Ireland,2007,Male,16.91,14.86,19.1,49.6386301369863,61865.32132898779,4398942.0,7.356
Europe,Finland,2007,Both sexes,16.98,15.0,19.1,43.18739726027397,48412.643971287136,5288720.0,7.671
Africa,Guinea,2007,Male,17.12,9.23,28.23,48.033150684931506,657.9934618808468,9547082.0,4.266363636363637
South-East Asia,Nepal,2007,Male,17.36,9.46,25.83,-17.206849315068492,444.52798945634174,26713655.0,4.748
Africa,Uganda,2007,Both sexes,17.68,10.67,28.35,71.88328767123288,508.188818499194,29629804.0,4.456
Americas,Guatemala,2007,Male,17.72,13.78,22.41,66.50876712328767,2451.097584523333,13477017.0,6.33
Europe,Iceland,2007,Male,17.87,14.39,21.86,41.79178082191781,69431.769445068,311566.0,7.418571428571428
Western Pacific,New Zealand,2007,Male,18.23,16.37,20.23,59.293424657534246,32498.315626884196,4223800.0,7.604
Europe,Hungary,2007,Both sexes,18.89,16.74,21.21,52.86904109589041,13961.188119627092,10055780.0,4.954
Africa,Togo,2007,Both sexes,19.05,11.34,29.49,80.43698630136986,620.9133254986627,6047537.0,3.005
Western Pacific,Japan,2007,Both sexes,19.14,18.47,19.71,56.92146118721461,35777.49906074884,128001000.0,6.238
Europe,Austria,2007,Male,19.5,17.26,21.82,52.592602739726026,46857.68803135204,8295487.0,7.152
Europe,Switzerland,2007,Male,19.74,17.49,22.13,50.805662100456615,65070.39652256828,7551117.0,7.49
Africa,Zambia,2007,Both sexes,19.84,12.74,29.72,64.6709589041096,1133.4302577520982,12402073.0,3.998
South-East Asia,India,2007,Male,19.88,14.51,23.11,78.54630136986302,995.8246996839994,1189691809.0,5.027
Eastern Mediterranean,Lebanon,2007,Female,1.98,1.17,3.08,69.76054794520547,5162.03295874524,4809608.0,4.624
Europe,Israel,2007,Female,1.97,1.59,2.42,65.72674418604652,26477.16531098738,7180100.0,6.841
Western Pacific,Philippines,2007,Both sexes,2.19,1.75,4.11,82.07013698630136,1741.6035047319067,89561377.0,5.074
Europe,Italy,2007,Female,2.15,1.98,2.31,57.30643835616438,37601.84199428935,58438310.0,6.574
Eastern Mediterranean,Tunisia,2007,Female,2.29,1.18,3.91,66.71643835616439,3678.061522589029,10580395.0,4.736076923076924
Americas,Brazil,2007,Female,2.29,2.1,2.47,70.78748858447489,7323.190507487222,190779453.0,6.321
Eastern Mediterranean,Jordan,2007,Both sexes,2.37,1.68,3.3,64.19232876712329,2725.6964868925984,6473457.0,5.598
Americas,Nicaragua,2007,Female,2.42,1.85,3.1,81.22849315068494,1323.840779161567,5607453.0,4.944
Africa,Algeria,2007,Female,2.51,1.31,4.14,63.1668493150685,3971.803658146526,33983827.0,5.466833333333334
Europe,Greece,2007,Both sexes,2.45,2.05,2.91,63.96027397260274,28714.041508384147,11048473.0,6.647
Eastern Mediterranean,Kuwait,2007,Both sexes,2.59,2.03,3.21,79.98739726027398,45730.367480138215,2506769.0,6.246
Western Pacific,Malaysia,2007,Female,2.62,1.96,3.44,80.78821917808219,7143.999445559121,27092604.0,6.239
Europe,Spain,2007,Female,2.67,2.27,3.07,58.040821917808216,32534.647492921747,45226803.0,6.995
Americas,Peru,2007,Both sexes,2.82,1.8,3.84,64.9827397260274,3573.4547232022855,28600387.0,5.214
Europe,Cyprus,2007,Both sexes,2.82,2.0,3.87,63.99452054794521,31495.36238368345,1073873.0,6.436
South-East Asia,Bangladesh,2007,Female,2.83,1.95,3.98,-1.2486338797814212,563.9154099775665,144135934.0,4.607
Americas,Honduras,2007,Both sexes,2.92,1.55,5.71,70.26657534246576,1559.886711923166,7924462.0,5.097
South-East Asia,Nepal,2007,Female,2.9,1.74,4.52,-17.206849315068492,444.52798945634174,26713655.0,4.748
South-East Asia,Sri Lanka,2007,Both sexes,20.08,16.54,37.47,80.93013698630136,1868.517879435092,20078655.0,4.415
Africa,Senegal,2007,Male,20.7,13.24,30.86,75.78876712328767,1208.5689848200311,11563869.0,4.68
Europe,France,2007,Male,20.99,18.78,23.31,54.70616438356164,41912.16319363592,64021737.0,6.796
Africa,Mozambique,2007,Both sexes,21.76,13.57,32.62,71.29150684931507,508.04488676466065,21280513.0,4.833
Europe,Belgium,2007,Male,22.15,19.91,24.55,51.730958904109585,44144.31108993676,10625700.0,7.219
Western Pacific,Mongolia,2007,Both sexes,23.0,14.59,34.24,32.97506849315069,1884.5512075393672,2605643.0,4.609
Africa,Benin,2007,Male,23.18,14.16,35.69,80.23972602739725,943.3954468667496,8647761.0,3.498
Europe,Poland,2007,Male,23.56,22.5,24.61,49.12,11137.068654363,38120560.0,5.886
Africa,Namibia,2007,Both sexes,23.74,14.11,37.28,58.99643835616438,4400.147893586372,2011492.0,4.886
Africa,Burundi,2007,Male,24.47,14.83,38.23,-8.802499999999998,170.7067600772484,7944609.0,3.4655454545454543
Americas,Uruguay,2007,Male,25.64,22.13,53.58,60.381095890410954,7033.049382016599,3328651.0,5.694
Europe,Finland,2007,Male,26.15,23.27,29.25,43.18739726027397,48412.643971287136,5288720.0,7.671
Americas,Suriname,2007,Both sexes,27.01,20.4,35.04,62.4311475409836,5562.011133817937,527946.0,6.269
Africa,Gabon,2007,Male,27.13,16.43,41.83,79.26082191780822,8026.303969721984,1549774.0,4.534454545454546
Africa,South Africa,2007,Both sexes,27.42,18.8,37.02,61.67589041095891,6662.062785302075,49996094.0,5.204
Africa,Central African Republic,2007,Both sexes,27.7,15.22,45.37,73.26438356164384,401.0743822841523,4375569.0,4.16
Western Pacific,Japan,2007,Male,27.94,27.17,28.64,56.92146118721461,35777.49906074884,128001000.0,6.238
Eastern Mediterranean,Lebanon,2007,Both sexes,2.99,1.7,5.07,69.76054794520547,5162.03295874524,4809608.0,4.624
South-East Asia,Indonesia,2007,Both sexes,3.15,2.34,3.98,72.77315068493151,1959.4477677739576,234858289.0,5.101
Europe,Romania,2007,Female,3.16,2.67,3.71,54.3027397260274,8416.255600982122,20882982.0,5.394
Americas,Argentina,2007,Female,3.23,2.74,3.76,60.88219178082192,7266.384194457267,39876111.0,6.073
Eastern Mediterranean,Jordan,2007,Male,3.26,2.31,4.57,64.19232876712329,2725.6964868925984,6473457.0,5.598
Western Pacific,Philippines,2007,Male,3.34,2.6,6.98,82.07013698630136,1741.6035047319067,89561377.0,5.074
Eastern Mediterranean,United Arab Emirates,2007,Female,3.4,2.13,5.1,82.61,44492.3171340011,5872624.0,6.778
Africa,Algeria,2007,Both sexes,3.46,1.84,6.04,63.1668493150685,3971.803658146526,33983827.0,5.466833333333334
Eastern Mediterranean,Bahrain,2007,Female,3.52,2.56,4.71,80.48849315068493,20883.55998038565,1040532.0,6.05675
Eastern Mediterranean,Kuwait,2007,Male,3.52,2.79,4.35,79.98739726027398,45730.367480138215,2506769.0,6.246
Eastern Mediterranean,Tunisia,2007,Both sexes,3.57,1.94,5.99,66.71643835616439,3678.061522589029,10580395.0,4.736076923076924
South-East Asia,Thailand,2007,Female,3.61,2.49,5.0,83.7345205479452,3934.6918227653873,66826754.0,5.784
Europe,Poland,2007,Female,3.7,3.44,3.95,49.12,11137.068654363,38120560.0,5.886
Americas,Guatemala,2007,Female,3.89,2.94,5.03,66.50876712328767,2451.097584523333,13477017.0,6.33
Africa,Togo,2007,Male,29.98,18.12,45.52,80.43698630136986,620.9133254986627,6047537.0,3.005
Africa,Uganda,2007,Male,32.25,19.8,51.25,71.88328767123288,508.188818499194,29629804.0,4.456
Europe,Hungary,2007,Male,32.19,28.7,35.91,52.86904109589041,13961.188119627092,10055780.0,4.954
South-East Asia,Sri Lanka,2007,Male,32.59,26.61,57.74,80.93013698630136,1868.517879435092,20078655.0,4.415
Africa,Zambia,2007,Male,33.4,21.89,49.35,64.6709589041096,1133.4302577520982,12402073.0,3.998
Western Pacific,Mongolia,2007,Male,38.94,24.67,58.18,32.97506849315069,1884.5512075393672,2605643.0,4.609
Africa,Mozambique,2007,Male,39.92,25.43,58.78,71.29150684931507,508.04488676466065,21280513.0,4.833
Eastern Mediterranean,Lebanon,2007,Male,3.96,2.2,6.96,69.76054794520547,5162.03295874524,4809608.0,4.624
Americas,Cuba,2007,Female,3.99,3.37,4.7,75.60356164383562,5200.0343925365005,11269887.0,5.418
Americas,Peru,2007,Male,4.11,2.52,5.58,64.9827397260274,3573.4547232022855,28600387.0,5.214
Europe,Greece,2007,Male,4.09,3.46,4.79,63.96027397260274,28714.041508384147,11048473.0,6.647
Europe,Cyprus,2007,Male,4.22,2.96,5.92,63.99452054794521,31495.36238368345,1073873.0,6.436
Europe,Bulgaria,2007,Female,4.18,3.41,5.07,53.12602739726027,5756.064783492856,7545338.0,3.844
Europe,Germany,2007,Female,4.16,3.63,4.72,22.709078947368425,42139.59272453975,82266372.0,6.417
Africa,Mauritania,2007,Female,4.26,2.33,6.84,76.85890410958905,1378.2151213629218,3153508.0,4.149
Europe,Portugal,2007,Female,4.25,3.51,5.08,61.1172602739726,22732.22434364926,10542964.0,5.561
Americas,Colombia,2007,Both sexes,4.25,3.65,9.01,54.667671232876714,4760.981210377608,43306582.0,6.138
Americas,Mexico,2007,Both sexes,4.3,4.08,4.52,35.286678832116785,10178.442549274783,108302973.0,6.525
Africa,Algeria,2007,Male,4.41,2.37,7.93,63.1668493150685,3971.803658146526,33983827.0,5.466833333333334
Eastern Mediterranean,Saudi Arabia,2007,Both sexes,4.61,3.3,7.19,80.26369863013699,15756.193622649233,26400068.0,7.267
Europe,Ireland,2007,Female,4.6,3.75,5.53,49.6386301369863,61865.32132898779,4398942.0,7.356
Europe,Italy,2007,Both sexes,4.7,4.42,8.62,57.30643835616438,37601.84199428935,58438310.0,6.574
South-East Asia,Indonesia,2007,Male,4.75,3.44,6.02,72.77315068493151,1959.4477677739576,234858289.0,5.101
Western Pacific,Australia,2007,Female,4.79,4.16,5.48,62.81994520547945,47385.41132631014,20827622.0,7.285
Americas,Honduras,2007,Male,4.87,2.56,9.84,70.26657534246576,1559.886711923166,7924462.0,5.097
Eastern Mediterranean,Tunisia,2007,Male,4.92,2.75,8.2,66.71643835616439,3678.061522589029,10580395.0,4.736076923076924
Africa,Namibia,2007,Male,41.88,25.74,64.55,58.99643835616438,4400.147893586372,2011492.0,4.886
Americas,Suriname,2007,Male,42.97,32.82,55.31,62.4311475409836,5562.011133817937,527946.0,6.269
Africa,South Africa,2007,Male,43.42,31.18,56.99,61.67589041095891,6662.062785302075,49996094.0,5.204
Africa,Central African Republic,2007,Male,46.65,26.05,75.4,73.26438356164384,401.0743822841523,4375569.0,4.16
Africa,Nigeria,2007,Female,5.1,2.71,7.86,56.87986301369863,1858.643064924322,148294028.0,4.89
Americas,Canada,2007,Female,5.05,4.39,5.74,42.383917808219174,44696.06119162921,32888886.0,7.482
Americas,Brazil,2007,Both sexes,5.05,4.7,7.46,70.78748858447489,7323.190507487222,190779453.0,6.321
Americas,Panama,2007,Both sexes,5.15,4.21,6.21,78.43643835616439,6205.82158424578,3431614.0,6.894
Europe,Israel,2007,Both sexes,5.17,4.4,6.03,65.72674418604652,26477.16531098738,7180100.0,6.841
Western Pacific,Malaysia,2007,Both sexes,5.33,3.75,7.31,80.78821917808219,7143.999445559121,27092604.0,6.239
Americas,Nicaragua,2007,Both sexes,5.4,3.65,6.84,81.22849315068494,1323.840779161567,5607453.0,4.944
Europe,Spain,2007,Both sexes,5.4,4.72,6.11,58.040821917808216,32534.647492921747,45226803.0,6.995
South-East Asia,Bangladesh,2007,Both sexes,5.48,3.76,7.81,-1.2486338797814212,563.9154099775665,144135934.0,4.607
Europe,Austria,2007,Female,5.52,4.69,6.43,52.592602739726026,46857.68803135204,8295487.0,7.152
Western Pacific,New Zealand,2007,Female,5.53,4.7,6.41,59.293424657534246,32498.315626884196,4223800.0,7.604
Eastern Mediterranean,Pakistan,2007,Female,5.55,3.68,8.3,75.72876712328767,846.138799115456,181924521.0,5.671
Americas,Costa Rica,2007,Both sexes,5.64,4.75,6.66,71.95232876712329,6055.064624189894,4440019.0,7.432
Africa,Mauritania,2007,Both sexes,5.71,3.03,9.9,76.85890410958905,1378.2151213629218,3153508.0,4.149
Americas,Dominican Republic,2007,Both sexes,5.69,3.78,8.27,72.7668493150685,4656.428132329549,9402206.0,5.081
Europe,Albania,2007,Female,5.66,4.29,7.31,60.89013698630137,3587.7086198791026,2970017.0,4.634
Africa,Senegal,2007,Female,5.9,3.6,9.13,75.78876712328767,1208.5689848200311,11563869.0,4.68
Europe,Denmark,2007,Female,5.93,4.93,7.07,48.18876712328768,58291.89429884338,5461438.0,7.834
Africa,Madagascar,2007,Female,5.95,3.58,9.37,64.19808219178081,427.8363292353168,19924958.0,4.31
Europe,Norway,2007,Female,6.04,5.57,6.53,41.73972602739726,85495.05617698074,4709153.0,7.524
Africa,Gabon,2007,Female,6.41,3.72,10.25,79.26082191780822,8026.303969721984,1549774.0,4.534454545454546
Eastern Mediterranean,Oman,2007,Both sexes,6.52,4.36,9.66,23.96027397260274,18536.39904275078,2605700.0,6.853
Africa,Uganda,2007,Female,6.68,3.75,11.32,71.88328767123288,508.188818499194,29629804.0,4.456
Eastern Mediterranean,Saudi Arabia,2007,Male,6.7,4.82,10.57,80.26369863013699,15756.193622649233,26400068.0,7.267
Americas,Belize,2007,Both sexes,6.69,5.12,8.59,65.4227397260274,5717.929620120267,297173.0,6.451
Eastern Mediterranean,United Arab Emirates,2007,Both sexes,6.82,4.34,9.78,82.61,44492.3171340011,5872624.0,6.778
Eastern Mediterranean,Morocco,2007,Female,7.0,3.42,13.61,62.07534246575342,2530.717575674434,31232633.0,5.056333333333334
Africa,Benin,2007,Female,6.97,4.06,11.35,80.23972602739725,943.3954468667496,8647761.0,3.498
Americas,Colombia,2007,Male,6.99,6.04,16.1,54.667671232876714,4760.981210377608,43306582.0,6.138
Western Pacific,Singapore,2007,Female,7.07,5.88,8.39,81.16438356164383,38801.58871350094,4588599.0,6.834
Europe,Sweden,2007,Female,7.09,6.24,7.98,45.89616438356164,53605.43311337895,9148092.0,7.241
Americas,Uruguay,2007,Female,7.21,5.88,8.68,60.381095890410954,7033.049382016599,3328651.0,5.694
Europe,France,2007,Female,7.25,6.34,8.2,54.70616438356164,41912.16319363592,64021737.0,6.796
Americas,Mexico,2007,Male,7.32,6.96,7.66,35.286678832116785,10178.442549274783,108302973.0,6.525
Africa,Mauritania,2007,Male,7.44,3.86,13.55,76.85890410958905,1378.2151213629218,3153508.0,4.149
Europe,Hungary,2007,Female,7.51,6.47,8.64,52.86904109589041,13961.188119627092,10055780.0,4.954
Europe,Italy,2007,Male,7.49,7.07,14.99,57.30643835616438,37601.84199428935,58438310.0,6.574
Africa,Guinea,2007,Female,7.72,4.53,12.4,48.033150684931506,657.9934618808468,9547082.0,4.266363636363637
Western Pacific,Mongolia,2007,Female,7.72,4.93,11.5,32.97506849315069,1884.5512075393672,2605643.0,4.609
South-East Asia,Thailand,2007,Both sexes,7.74,5.32,10.65,83.7345205479452,3934.6918227653873,66826754.0,5.784
Africa,Sierra Leone,2007,Female,7.8,4.52,12.61,41.462739726027394,363.434519087732,5939163.0,3.585
Eastern Mediterranean,United Arab Emirates,2007,Male,7.93,5.03,11.32,82.61,44492.3171340011,5872624.0,6.778
Western Pacific,Malaysia,2007,Male,7.94,5.46,11.03,80.78821917808219,7143.999445559121,27092604.0,6.239
Africa,Mozambique,2007,Female,8.03,4.61,12.79,71.29150684931507,508.04488676466065,21280513.0,4.833
