Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP
Africa,Namibia,2013,Female,4.78,2.53,8.1,68.68493150684931,5516.795053813537
Europe,Albania,2013,Both sexes,4.84,2.74,7.07,60.4131506849315,4425.430821513908
Americas,Peru,2013,Male,4.8,2.97,6.62,66.15643835616439,6697.1876826887865
Eastern Mediterranean,Oman,2013,Both sexes,4.79,3.01,7.43,80.63890410958905,23563.96957953626
Europe,Denmark,2013,Female,4.81,3.89,5.86,46.90164383561643,61077.489211481006
Western Pacific,Malaysia,2013,Both sexes,4.9,3.41,6.93,82.33534246575343,10727.670553305372
Africa,South Africa,2013,Male,40.9,29.1,55.43,62.70191780821918,7437.488241617223
Americas,Suriname,2013,Male,42.28,31.61,55.28,79.11671232876712,9604.441362988604
Africa,Central African Republic,2013,Male,46.07,25.34,74.98,78.27808219178083,352.12695376376155
Africa,Mozambique,2013,Male,47.0,28.92,70.21,69.74191780821917,681.0651121603506
Eastern Mediterranean,Pakistan,2013,Female,5.02,3.32,7.3,76.01465753424657,1165.2792449259575
Western Pacific,Singapore,2013,Female,4.95,4.11,5.88,81.9227397260274,56146.957420897066
Eastern Mediterranean,Egypt,2013,Male,5.24,2.37,10.4,72.58520547945206,2899.856265172429
Eastern Mediterranean,Qatar,2013,Both sexes,5.3,3.54,7.94,83.26739726027397,97630.82552128228
Western Pacific,Australia,2013,Female,5.29,4.58,6.04,63.11572602739726,66820.50891680214
Americas,Mexico,2013,Both sexes,5.28,5.02,5.55,60.957481751824815,11317.491355853545
Europe,Italy,2013,Both sexes,5.27,4.95,9.21,57.6972602739726,35503.615543382686
Africa,Mauritania,2013,Both sexes,5.43,2.84,9.55,78.57698630136986,1929.775660627262
Americas,Brazil,2013,Both sexes,5.41,5.06,9.48,72.0696803652968,12258.564849171698
Americas,Bahamas,2013,Male,5.52,4.03,7.32,78.1745205479452,27404.16224815247
Americas,Canada,2013,Female,5.46,4.7,6.26,41.99391171993912,52681.464139761694
Europe,Austria,2013,Female,5.54,4.68,6.51,51.42630136986301,50718.40732991113
Africa,Madagascar,2013,Female,5.69,3.35,9.04,64.36465753424658,526.6880197055791
Africa,Kenya,2013,Female,5.66,4.28,7.14,51.21287671232877,1376.8297247272646
Eastern Mediterranean,Morocco,2013,Female,5.79,2.86,11.09,62.47287671232876,3381.6158779358743
Eastern Mediterranean,United Arab Emirates,2013,Both sexes,5.91,3.44,9.07,83.38493150684931,45729.60767568073
Americas,Nicaragua,2013,Both sexes,5.87,4.2,16.95,81.9186301369863,1794.7880288419603
Western Pacific,China,2013,Female,5.93,5.14,6.72,60.76301369863014,6954.7741662935105
Africa,Senegal,2013,Female,5.98,3.63,9.37,76.58082191780822,1391.1362675149778
Americas,Colombia,2013,Male,5.96,5.09,13.11,56.840273972602745,8264.126895585889
Americas,Dominican Republic,2013,Both sexes,6.06,4.07,8.89,22.55561643835616,6169.281592865983
Europe,Switzerland,2013,Female,6.1,5.15,7.14,48.97835616438356,87314.89772545775
Eastern Mediterranean,Bahrain,2013,Both sexes,6.15,3.9,8.5,81.20438356164384,25790.856790606176
Americas,Uruguay,2013,Female,6.22,4.97,7.57,61.62328767123287,17734.46852829474
Europe,France,2013,Female,6.17,5.28,7.1,54.00904109589041,42913.618338901586
Europe,Spain,2013,Both sexes,6.16,5.38,7.0,59.63835616438356,29079.26340531152
Eastern Mediterranean,Saudi Arabia,2013,Both sexes,6.31,4.02,9.28,79.79191780821918,23945.512310685554
Eastern Mediterranean,Qatar,2013,Male,6.37,4.25,9.61,83.26739726027397,97630.82552128228
Europe,Iceland,2013,Female,6.35,4.84,8.19,41.062465753424654,49765.0189964686
Americas,Costa Rica,2013,Both sexes,6.42,5.33,7.64,72.65041095890412,10633.2665598589
Europe,Albania,2013,Male,6.53,3.35,9.67,60.4131506849315,4425.430821513908
Americas,Panama,2013,Male,6.46,5.2,7.92,79.86767123287672,12167.422392868246
Africa,Benin,2013,Female,6.62,3.85,10.75,81.1090410958904,1213.9504760640043
Americas,Guatemala,2013,Both sexes,6.67,5.22,8.4,66.83205479452054,3436.271110104414
South-East Asia,Sri Lanka,2013,Female,6.72,5.44,8.1,75.83917808219178,3643.832448530459
Americas,Belize,2013,Both sexes,6.83,5.2,8.8,80.7613698630137,5865.470901220814
Western Pacific,New Zealand,2013,Female,6.8,5.83,7.86,60.44109589041096,42893.96210209542
Europe,Norway,2013,Female,6.81,6.3,7.38,41.17589041095891,103532.54101332864
Eastern Mediterranean,Oman,2013,Male,6.86,4.32,10.6,80.63890410958905,23563.96957953626
Americas,Honduras,2013,Male,7.03,3.58,14.39,71.63123287671233,2064.553809165361
Eastern Mediterranean,United Arab Emirates,2013,Male,6.96,4.05,10.65,83.38493150684931,45729.60767568073
Africa,Gambia,2013,Female,7.04,4.13,11.2,78.90739726027398,647.3855820464984
Western Pacific,Mongolia,2013,Female,6.95,4.37,10.39,28.99890410958904,4422.291040461811
Europe,Hungary,2013,Female,7.0,5.98,8.14,52.29726027397261,13712.912183831408
Africa,Mauritania,2013,Male,7.18,3.62,13.3,78.57698630136986,1929.775660627262
Western Pacific,Malaysia,2013,Male,7.33,5.03,10.51,82.33534246575343,10727.670553305372
Europe,Bulgaria,2013,Both sexes,7.35,6.12,8.76,53.484931506849314,7511.506522906648
Africa,Guinea-Bissau,2013,Female,7.64,4.45,12.6,73.53205479452055,615.9849491697934
Western Pacific,China,2013,Both sexes,7.65,6.31,9.58,60.76301369863014,6954.7741662935105
Europe,Finland,2013,Female,7.68,6.51,8.92,43.63972602739726,49878.9603104049
Africa,Nigeria,2013,Both sexes,8.01,4.6,13.28,75.65082191780822,2947.276552892281
Europe,Portugal,2013,Both sexes,7.98,6.8,9.27,60.512328767123286,21632.065075441544
Africa,Togo,2013,Female,8.1,4.58,13.36,81.50904109589041,847.1466604399726
Europe,Sweden,2013,Female,8.1,7.13,9.11,45.18109589041096,60819.35511587097
Eastern Mediterranean,Morocco,2013,Both sexes,8.24,3.85,15.03,62.47287671232876,3381.6158779358743
Eastern Mediterranean,Bahrain,2013,Male,8.33,5.2,11.57,81.20438356164384,25790.856790606176
Europe,Italy,2013,Male,8.36,7.89,15.85,57.6972602739726,35503.615543382686
Africa,Zambia,2013,Female,8.5,5.06,13.35,31.056164383561644,1745.0141544892672
Americas,Argentina,2013,Both sexes,8.45,7.24,9.75,62.880547945205485,14469.003850026138
Western Pacific,Singapore,2013,Both sexes,8.49,7.21,9.86,81.9227397260274,56146.957420897066
Africa,Guinea,2013,Female,8.56,4.96,14.02,78.43205479452055,757.6922753765798
Americas,Brazil,2013,Male,8.58,8.05,13.34,72.0696803652968,12258.564849171698
Europe,Belgium,2013,Female,8.84,7.65,10.13,49.855342465753424,46981.053794201354
Americas,Mexico,2013,Male,8.91,8.49,9.32,60.957481751824815,11317.491355853545
Africa,Congo,2013,Female,8.95,5.19,14.38,77.9068493150685,3718.5938565043766
Eastern Mediterranean,Saudi Arabia,2013,Male,8.98,5.7,13.18,79.79191780821918,23945.512310685554
Europe,Denmark,2013,Both sexes,8.98,7.56,10.54,46.90164383561643,61077.489211481006
Europe,Germany,2013,Both sexes,9.22,8.15,10.35,47.517534246575345,45699.270787829126
Americas,Haiti,2013,Female,9.37,5.21,15.33,54.64562841530054,1446.4165139928723
Western Pacific,China,2013,Male,9.53,7.57,12.61,60.76301369863014,6954.7741662935105
Europe,Spain,2013,Male,9.45,8.32,10.67,59.63835616438356,29079.26340531152
Western Pacific,Japan,2013,Female,9.53,8.98,9.96,57.083287671232874,40823.716380678336
Africa,Madagascar,2013,Both sexes,9.79,5.92,15.36,64.36465753424658,526.6880197055791
Americas,Nicaragua,2013,Male,9.8,6.95,30.92,81.9186301369863,1794.7880288419603
Europe,Romania,2013,Both sexes,9.86,8.63,11.22,53.59835616438357,9457.995791846302
Americas,Barbados,2012,Male,0.18,0.13,0.22,80.63524590163935,16704.92438368266
Americas,Barbados,2012,Both sexes,0.21,0.16,0.28,80.63524590163935,16704.92438368266
Americas,Barbados,2012,Female,0.25,0.18,0.34,80.63524590163935,16704.92438368266
Eastern Mediterranean,Kuwait,2012,Female,0.87,0.65,1.12,79.36748633879782,51270.832955417056
Americas,Panama,2012,Female,0.92,0.7,1.19,80.93251366120218,10943.809978902022
Americas,Honduras,2012,Female,1.0,0.55,1.72,71.0155737704918,2107.3425646340165
Eastern Mediterranean,Jordan,2012,Female,0.97,0.68,1.33,65.63524590163935,4386.461815819648
Americas,Bahamas,2012,Female,1.17,0.84,1.58,78.61584699453552,28059.51302802432
Eastern Mediterranean,Oman,2012,Female,1.35,0.83,2.04,-6.676775956284152,24722.62493715055
Europe,Greece,2012,Female,1.38,1.07,1.72,-29.856284153005465,22076.907453964315
South-East Asia,Indonesia,2012,Female,1.38,1.09,1.73,82.16912568306012,3668.212083501231
Americas,Colombia,2012,Female,1.5,1.24,8.35,56.35464480874317,8101.829091779118
Western Pacific,Philippines,2012,Female,1.47,1.28,7.32,82.40983606557377,2671.7775384811453
Eastern Mediterranean,Lebanon,2012,Female,1.81,1.05,2.88,70.8707650273224,8500.180562954387
Americas,Peru,2012,Female,1.77,1.21,2.49,68.47295081967212,6475.719417034289
Americas,Belize,2012,Female,1.91,1.42,2.52,81.09836065573771,5635.52152590496
Americas,Costa Rica,2012,Female,1.88,1.45,2.38,72.38060109289617,9971.651656253503
Americas,Mexico,2012,Female,1.92,1.8,2.05,63.31056466302368,10842.732815044268
Eastern Mediterranean,Pakistan,2012,Both sexes,9.97,4.85,17.9,75.67937158469945,1139.5436133485164
Western Pacific,China,2012,Male,10.04,7.82,13.21,59.583989071038246,6243.546749260665
Americas,Canada,2012,Both sexes,10.07,8.94,11.25,43.80649863346492,52712.203303020826
Europe,Romania,2012,Both sexes,10.34,9.08,11.72,53.75846994535519,8895.6612184335
Europe,Switzerland,2012,Both sexes,10.49,9.15,11.89,50.143806921675775,85848.2633570522
Western Pacific,Australia,2012,Both sexes,10.48,9.32,16.75,62.25568306010928,70036.82589041715
South-East Asia,Nepal,2012,Both sexes,10.59,5.53,16.27,63.91693989071038,755.160506945856
Americas,Cuba,2012,Both sexes,10.74,9.31,12.3,75.05109289617486,6467.337914228037
Africa,South Africa,2012,Female,10.8,5.48,17.32,62.61639344262295,8173.8008132353
Africa,Gambia,2012,Both sexes,10.8,5.69,18.43,78.99808743169399,686.5575604817626
Americas,Costa Rica,2012,Male,10.87,9.15,33.28,72.38060109289617,9971.651656253503
Africa,Mozambique,2012,Female,11.12,6.38,17.69,59.325956284153,681.4921170169131
Africa,Central African Republic,2012,Female,11.23,5.98,18.94,79.10054644808743,525.897583603189
Americas,Suriname,2012,Female,11.64,8.29,15.69,79.42404371584699,9312.327748639987
Americas,Guatemala,2012,Male,11.56,9.11,14.43,66.37103825136612,3277.879692150551
Western Pacific,Singapore,2012,Male,11.6,9.9,38.01,81.70792349726776,54839.80038646321
Europe,Ireland,2012,Both sexes,11.67,10.09,13.34,49.00464480874317,49321.75054696049
Africa,Kenya,2012,Both sexes,11.67,8.71,15.14,67.12328767123287,1298.3325893840408
Europe,Austria,2012,Both sexes,11.78,10.33,13.32,51.911475409836065,48569.734871770066
Americas,Haiti,2012,Both sexes,12.18,6.28,20.1,55.91041095890411,1344.1609118272538
Africa,Senegal,2012,Both sexes,12.2,7.65,18.61,76.3620218579235,1334.802361632484
Europe,Sweden,2012,Both sexes,12.25,10.94,13.62,44.27431693989071,57815.45404810644
Western Pacific,New Zealand,2012,Both sexes,12.35,10.89,25.98,56.5207650273224,39953.58569255948
Europe,Iceland,2012,Both sexes,12.53,9.99,15.42,42.23306010928962,45957.86058759071
South-East Asia,India,2012,Female,12.51,10.7,14.32,80.66755464480875,1460.0987861334777
Eastern Mediterranean,Morocco,2012,Male,12.51,5.59,22.15,62.62868852459016,3117.364548709128
Africa,Nigeria,2012,Male,12.52,7.54,20.7,80.23784153005464,2701.005187712935
Africa,Guinea,2012,Both sexes,12.91,7.14,21.31,38.73497267759563,707.9676733594132
Americas,Belize,2012,Male,12.85,9.84,16.47,81.09836065573771,5635.52152590496
Africa,Uganda,2012,Both sexes,13.23,8.26,20.7,54.384972677595634,899.6116677881796
Europe,France,2012,Both sexes,13.36,11.78,22.81,54.8077868852459,41146.337173212625
Europe,Germany,2012,Male,13.65,12.14,15.22,48.57158469945355,43256.12244074617
Africa,Malawi,2012,Both sexes,13.7,8.98,20.0,45.10409836065573,404.9891460366686
Africa,Benin,2012,Both sexes,13.94,8.4,21.98,81.21366120218579,1112.6332519979758
Africa,Gabon,2012,Both sexes,13.97,8.22,21.99,78.33251366120219,9349.061096373209
Europe,Norway,2012,Male,14.16,13.28,15.1,40.830601092896174,102166.0865790294
Europe,Bulgaria,2012,Male,14.42,12.18,16.9,53.20355191256831,7250.87330469753
Africa,Madagascar,2012,Male,14.41,8.82,22.38,54.404098360655745,504.17373779112023
Africa,Namibia,2012,Both sexes,14.5,8.64,23.2,66.92540983606557,6005.306942611338
Eastern Mediterranean,Pakistan,2012,Male,14.67,6.28,27.98,75.67937158469945,1139.5436133485164
Africa,Guinea-Bissau,2012,Both sexes,14.69,8.3,23.68,76.09234972677595,598.606334558336
Europe,Portugal,2012,Male,14.76,12.65,17.01,60.611748633879785,20550.735735668422
Africa,Gambia,2012,Male,14.79,7.33,26.06,78.99808743169399,686.5575604817626
Europe,Denmark,2012,Male,14.87,12.8,17.08,46.795355191256824,58409.451633575
Europe,Finland,2012,Both sexes,14.91,13.13,16.82,41.50765027322405,47711.777240893214
Americas,Canada,2012,Male,14.94,13.35,16.57,43.80649863346492,52712.203303020826
Americas,Argentina,2012,Male,15.05,13.01,17.26,63.72513661202186,13859.31173111875
South-East Asia,India,2012,Both sexes,15.07,11.37,17.39,80.66755464480875,1460.0987861334777
Europe,Switzerland,2012,Male,15.24,13.43,17.11,50.143806921675775,85848.2633570522
Europe,Poland,2012,Both sexes,15.29,14.57,16.02,47.66010928961748,12821.213426956836
Americas,Haiti,2012,Male,15.25,7.46,25.16,55.91041095890411,1344.1609118272538
Western Pacific,Australia,2012,Male,15.37,13.82,16.99,62.25568306010928,70036.82589041715
Africa,Congo,2012,Both sexes,15.5,9.31,24.22,77.69808743169399,3754.0756485279976
Americas,Uruguay,2012,Both sexes,16.1,13.71,18.66,62.82704918032787,15632.52787007057
South-East Asia,Sri Lanka,2012,Both sexes,16.4,12.71,22.74,80.53661202185793,3351.8924887271087
Europe,Belgium,2012,Both sexes,16.42,14.6,18.36,50.75737704918033,44980.05693322331
Europe,Iceland,2012,Male,17.01,13.78,20.57,42.23306010928962,45957.86058759071
Western Pacific,Japan,2012,Both sexes,17.02,16.4,17.53,56.15127504553734,49058.91331116733
Europe,Sweden,2012,Male,17.07,15.33,18.86,44.27431693989071,57815.45404810644
South-East Asia,India,2012,Male,17.6,12.07,20.41,80.66755464480875,1460.0987861334777
Americas,Cuba,2012,Male,17.73,15.5,20.12,75.05109289617486,6467.337914228037
Africa,Togo,2012,Both sexes,18.02,10.78,27.82,81.01693989071039,781.599045302259
Europe,Hungary,2012,Both sexes,18.37,16.21,20.69,52.56174863387978,12982.5267621682
Europe,Romania,2012,Male,18.37,16.23,20.68,53.75846994535519,8895.6612184335
Western Pacific,New Zealand,2012,Male,18.4,16.4,44.08,56.5207650273224,39953.58569255948
Africa,Zambia,2012,Both sexes,18.52,11.83,27.53,68.36448087431694,1685.234547817277
Europe,Ireland,2012,Male,19.08,16.73,21.56,49.00464480874317,49321.75054696049
Africa,Kenya,2012,Male,19.25,14.23,25.26,67.12328767123287,1298.3325893840408
South-East Asia,Nepal,2012,Male,19.23,9.82,29.37,63.91693989071038,755.160506945856
Africa,Guinea,2012,Male,19.35,10.33,32.14,38.73497267759563,707.9676733594132
Europe,Austria,2012,Male,19.33,17.1,21.68,51.911475409836065,48569.734871770066
Eastern Mediterranean,Tunisia,2012,Female,1.99,0.99,3.49,67.28879781420765,4126.678134408134
Americas,Dominican Republic,2012,Female,1.98,1.31,2.89,68.78169398907103,6047.110069491758
Eastern Mediterranean,Qatar,2012,Female,1.96,1.25,2.94,83.79918032786885,98041.36223780102
Eastern Mediterranean,Jordan,2012,Both sexes,1.96,1.39,2.65,65.63524590163935,4386.461815819648
Africa,Algeria,2012,Female,2.1,1.1,3.44,64.29043715846994,5610.733340716971
Eastern Mediterranean,Kuwait,2012,Both sexes,2.31,1.81,2.88,79.36748633879782,51270.832955417056
Europe,Italy,2012,Female,2.33,2.14,2.51,58.06352459016394,34674.730098011045
Eastern Mediterranean,Egypt,2012,Female,2.47,1.29,4.07,72.68032786885246,3030.854338195322
Western Pacific,Malaysia,2012,Female,2.46,1.81,3.26,82.97950819672131,10601.510913682556
Americas,Nicaragua,2012,Female,2.51,1.88,3.29,80.7396174863388,1746.4274226374828
Americas,Brazil,2012,Female,2.52,2.33,5.89,72.17468123861566,12327.515555834529
Eastern Mediterranean,Saudi Arabia,2012,Female,2.58,1.69,3.78,78.49289617486339,24069.20331481133
Eastern Mediterranean,Bahrain,2012,Female,2.62,1.86,3.57,81.68415300546448,25102.639500954392
Europe,Spain,2012,Female,2.59,2.21,2.99,60.14508196721312,28334.84883325939
Europe,Romania,2012,Female,2.72,2.28,3.21,53.75846994535519,8895.6612184335
South-East Asia,Indonesia,2012,Both sexes,2.76,2.04,3.57,82.16912568306012,3668.212083501231
Africa,Algeria,2012,Both sexes,2.89,1.55,5.03,64.29043715846994,5610.733340716971
Eastern Mediterranean,Jordan,2012,Male,2.92,2.08,3.95,65.63524590163935,4386.461815819648
Western Pacific,Philippines,2012,Both sexes,2.85,2.26,8.26,82.40983606557377,2671.7775384811453
Africa,Senegal,2012,Male,20.11,12.77,30.44,76.3620218579235,1334.802361632484
Europe,France,2012,Male,20.75,18.42,32.4,54.8077868852459,41146.337173212625
Western Pacific,Mongolia,2012,Both sexes,20.99,13.23,31.31,26.251092896174864,4402.299364439736
Africa,Benin,2012,Male,22.52,13.74,35.09,81.21366120218579,1112.6332519979758
Europe,Finland,2012,Male,22.63,20.11,25.36,41.50765027322405,47711.777240893214
Africa,Congo,2012,Male,22.69,13.88,34.85,77.69808743169399,3754.0756485279976
Africa,Guinea-Bissau,2012,Male,24.11,13.41,38.6,76.09234972677595,598.606334558336
Western Pacific,Japan,2012,Male,24.38,23.67,25.0,56.15127504553734,49058.91331116733
Europe,Belgium,2012,Male,24.46,21.91,27.13,50.75737704918033,44980.05693322331
Africa,South Africa,2012,Both sexes,24.63,16.39,34.66,62.61639344262295,8173.8008132353
Africa,Malawi,2012,Male,24.72,16.5,35.6,45.10409836065573,404.9891460366686
Africa,Gabon,2012,Male,24.95,14.79,38.99,78.33251366120219,9349.061096373209
Africa,Uganda,2012,Male,25.07,15.85,39.28,54.384972677595634,899.6116677881796
Africa,Mozambique,2012,Both sexes,26.54,16.12,40.05,59.325956284153,681.4921170169131
Africa,Central African Republic,2012,Both sexes,26.64,14.58,43.78,79.10054644808743,525.897583603189
Americas,Suriname,2012,Both sexes,26.82,19.93,35.07,79.42404371584699,9312.327748639987
Africa,Namibia,2012,Male,26.91,16.45,42.37,66.92540983606557,6005.306942611338
South-East Asia,Sri Lanka,2012,Male,26.94,20.68,38.46,80.53661202185793,3351.8924887271087
Americas,Uruguay,2012,Male,27.09,23.35,31.09,62.82704918032787,15632.52787007057
Europe,Poland,2012,Male,27.71,26.49,28.97,47.66010928961748,12821.213426956836
Africa,Togo,2012,Male,28.73,17.47,43.47,81.01693989071039,781.599045302259
South-East Asia,Nepal,2012,Female,3.04,1.73,4.82,63.91693989071038,755.160506945856
Eastern Mediterranean,Lebanon,2012,Both sexes,2.99,1.67,5.14,70.8707650273224,8500.180562954387
Eastern Mediterranean,United Arab Emirates,2012,Female,3.01,1.8,4.71,83.97554644808743,44386.78607898895
Americas,Guatemala,2012,Female,3.01,2.31,3.83,66.37103825136612,3277.879692150551
Eastern Mediterranean,Tunisia,2012,Both sexes,3.24,1.73,5.56,67.28879781420765,4126.678134408134
Europe,Albania,2012,Female,3.15,2.14,4.43,59.8844262295082,4259.667181360756
Europe,Portugal,2012,Female,3.15,2.59,3.75,60.611748633879785,20550.735735668422
Americas,Peru,2012,Both sexes,3.32,2.11,4.57,68.47295081967212,6475.719417034289
Eastern Mediterranean,Kuwait,2012,Male,3.29,2.59,4.08,79.36748633879782,51270.832955417056
Americas,Argentina,2012,Female,3.42,2.89,4.0,63.72513661202186,13859.31173111875
Europe,Poland,2012,Female,3.5,3.24,3.75,47.66010928961748,12821.213426956836
Americas,Bahamas,2012,Both sexes,3.58,2.62,4.77,78.61584699453552,28059.51302802432
Europe,Bulgaria,2012,Female,3.59,2.88,4.42,53.20355191256831,7250.87330469753
Africa,Algeria,2012,Male,3.68,1.99,6.63,64.29043715846994,5610.733340716971
Europe,Greece,2012,Both sexes,3.73,3.14,4.4,-29.856284153005465,22076.907453964315
Eastern Mediterranean,Egypt,2012,Both sexes,3.83,1.82,7.19,72.68032786885246,3030.854338195322
